,Efficiency_0_25,Efficiency_0_5,Efficiency_0_75,Efficiency_1_0,Gap_0_25,Gap_0_5,Gap_0_75,Gap_1_0,Improvement_0_25,Improvement_0_5,Improvement_0_75,Improvement_1_0
0,5.714285714285714,12.903225806451612,16.666666666666664,7.547169811320755,16.5,6.75,5.0,12.25,0.9428571428571432,1.6774193548387095,0.8749999999999997,-0.3018867924528302
1,8.695652173913043,1.3513513513513513,0.823045267489712,1.2698412698412698,10.5,73.0,120.5,77.75,-0.2391304347826087,-0.8952702702702703,-0.9506172839506172,-0.926984126984127
2,28.57142857142857,0.9852216748768473,12.903225806451612,0.9389671361502347,2.5,100.5,6.75,105.5,1.4999999999999996,-0.9236453201970444,-0.2258064516129031,-0.9460093896713614
3,0.7952286282306162,1.7699115044247788,0.7547169811320755,5.47945205479452,124.75,55.5,131.5,17.25,-0.9721669980119284,-0.8805309734513274,-0.9547169811320756,-0.8356164383561644
4,4.0,0.7246376811594203,0.9852216748768473,2.5974025974025974,24.0,137.0,100.5,37.5,-0.92,-0.9510869565217392,-0.9630541871921182,-0.922077922077922
5,15.384615384615385,3.6036036036036037,3.10077519379845,3.278688524590164,5.5,26.75,31.25,29.5,-0.6923076923076923,-0.7567567567567567,-0.883720930232558,-0.901639344262295
6,7.2727272727272725,13.793103448275861,8.333333333333332,9.523809523809524,12.75,6.25,11.0,9.5,-0.8545454545454545,-0.0689655172413792,-0.6875000000000001,-0.7142857142857142
7,11.11111111111111,1.4492753623188406,1.5873015873015872,10.256410256410255,8.0,68.0,62.0,8.75,-0.7777777777777777,-0.9239130434782608,-0.9404761904761904,-0.6923076923076923
8,6.557377049180328,0.2680965147453083,0.966183574879227,2.631578947368421,14.25,372.0,102.5,37.0,-0.8688524590163934,-0.9886058981233244,-0.9637681159420288,-0.9210526315789472
9,1.834862385321101,0.6359300476947536,12.5,7.6923076923076925,53.5,156.25,7.0,12.0,-0.963302752293578,-0.972972972972973,-0.53125,-0.7692307692307692
10,0.6379585326953748,7.142857142857142,6.779661016949152,13.793103448275861,155.75,13.0,13.75,6.25,-0.9872408293460926,-0.6964285714285714,-0.8135593220338984,-0.5862068965517241
11,0.40691759918616477,1.520912547528517,1.2539184952978055,4.123711340206185,244.75,64.75,78.75,23.25,-0.9918616480162769,-0.935361216730038,-0.9655172413793104,-0.8762886597938144
12,3.3333333333333335,0.5586592178770949,2.3391812865497075,36.36363636363637,29.0,178.0,41.75,1.75,-0.9333333333333332,-0.9762569832402234,-0.935672514619883,0.0909090909090911
13,2.7586206896551726,0.14508523757707653,0.37629350893697083,80.0,35.25,688.25,264.75,0.25,-0.9448275862068966,-0.9938338774029742,-0.9896519285042332,1.1999999999999995
14,8.88888888888889,12.903225806451612,18.181818181818183,2.0618556701030926,10.25,6.75,4.5,47.5,-0.8222222222222223,-0.4516129032258064,-0.5,-0.9742268041237114
15,2.666666666666667,3.4482758620689653,2.4242424242424243,8.51063829787234,36.5,28.0,40.25,10.75,-0.9466666666666668,-0.853448275862069,-0.9333333333333332,-0.8936170212765958
16,5.128205128205128,2.094240837696335,1.4545454545454546,0.9592326139088728,18.5,46.75,67.75,103.25,-0.8974358974358975,-0.9109947643979056,-0.96,-0.9880095923261392
17,5.128205128205128,8.333333333333332,0.42105263157894735,4.761904761904762,18.5,11.0,236.5,20.0,-0.8974358974358975,-0.6458333333333334,-0.9936842105263158,-0.9404761904761904
18,1.3937282229965158,10.526315789473683,1.9704433497536946,1.08991825613079,70.75,8.5,49.75,90.75,-0.9721254355400696,-0.5526315789473685,-0.9704433497536946,-0.9863760217983653
19,2.941176470588235,10.526315789473683,1.7777777777777777,28.57142857142857,33.0,8.5,55.25,2.5,-0.9411764705882354,-0.5526315789473685,-0.9733333333333334,-0.6428571428571429
20,2.366863905325444,11.428571428571429,0.5031446540880503,0.6700167504187605,41.25,7.75,197.75,148.25,-0.9526627218934912,-0.5142857142857142,-0.9924528301886792,-0.9916247906197654
21,8.695652173913043,2.2598870056497176,2.030456852791878,23.52941176470588,10.5,43.25,48.25,3.25,-0.826086956521739,-0.903954802259887,-0.969543147208122,-0.7058823529411764
22,3.669724770642202,0.591715976331361,4.878048780487805,8.51063829787234,26.25,168.0,19.5,10.75,-0.926605504587156,-0.9748520710059172,-0.926829268292683,-0.8936170212765958
23,11.11111111111111,6.896551724137931,4.395604395604396,2.941176470588235,8.0,13.5,21.75,33.0,-0.7777777777777777,-0.7068965517241379,-0.934065934065934,-0.9632352941176472
24,2.8368794326241136,4.938271604938271,17.391304347826086,0.7130124777183601,34.25,19.25,4.75,139.25,-0.9432624113475176,-0.7901234567901234,-0.7391304347826086,-0.9910873440285204
25,21.052631578947366,0.3469210754553339,5.714285714285714,0.9259259259259258,3.75,287.25,16.5,107.0,-0.5789473684210527,-0.9852558542931484,-0.9142857142857144,-0.988425925925926
26,9.523809523809524,7.8431372549019605,5.263157894736842,2.7777777777777777,9.5,11.75,18.0,35.0,-0.8095238095238095,-0.6666666666666666,-0.9210526315789472,-0.965277777777778
27,3.8461538461538463,5.714285714285714,36.36363636363637,6.451612903225806,25.0,16.5,1.75,14.5,-0.923076923076923,-0.7571428571428571,-0.4545454545454544,-0.9193548387096774
28,2.4242424242424243,0.6504065040650406,17.391304347826086,0.9237875288683602,40.25,152.75,4.75,107.25,-0.9515151515151516,-0.9723577235772356,-0.7391304347826086,-0.9884526558891455
29,1.5151515151515151,17.391304347826086,9.30232558139535,0.9592326139088728,65.0,4.75,9.75,103.25,-0.9696969696969696,-0.2608695652173913,-0.8604651162790697,-0.9880095923261392
30,8.88888888888889,0.2609262883235486,1.2121212121212122,8.0,10.25,382.25,81.5,11.5,-0.8222222222222223,-0.9889106327462492,-0.9818181818181816,-0.9
31,5.194805194805195,4.2105263157894735,3.5398230088495577,7.2727272727272725,18.25,22.75,27.25,12.75,-0.8961038961038961,-0.8210526315789474,-0.9469026548672566,-0.9090909090909092
32,1.0582010582010581,2.4691358024691357,0.16891891891891891,1.1299435028248588,93.5,39.5,591.0,87.5,-0.9788359788359788,-0.8950617283950617,-0.9974662162162162,-0.9858757062146892
33,13.333333333333334,3.5398230088495577,6.349206349206349,0.16549441456350847,6.5,27.25,14.75,603.25,-0.7333333333333333,-0.8495575221238939,-0.9047619047619048,-0.997931319817956
34,4.938271604938271,8.51063829787234,15.384615384615385,0.16549441456350847,19.25,10.75,5.5,603.25,-0.9012345679012346,-0.6382978723404255,-0.7692307692307692,-0.997931319817956
35,4.938271604938271,2.8368794326241136,0.5934718100890208,23.52941176470588,19.25,34.25,167.5,3.25,-0.9012345679012346,-0.8794326241134752,-0.9910979228486646,-0.7058823529411764
36,18.181818181818183,2.8368794326241136,1.4598540145985401,10.526315789473683,4.5,34.25,67.5,8.5,-0.6363636363636364,-0.8794326241134752,-0.978102189781022,-0.868421052631579
37,1.0282776349614395,36.36363636363637,10.0,12.903225806451612,96.25,1.75,9.0,6.75,-0.9794344473007712,0.5454545454545457,-0.85,-0.8387096774193548
38,1.6,10.256410256410255,0.8547008547008548,17.391304347826086,61.5,8.75,116.0,4.75,-0.968,-0.717948717948718,-0.9871794871794872,-0.782608695652174
39,0.5997001499250375,2.0202020202020203,0.8547008547008548,7.017543859649122,165.75,48.5,116.0,13.25,-0.9880059970014992,-0.9444444444444444,-0.9871794871794872,-0.912280701754386
40,3.361344537815126,1.1594202898550725,0.5988023952095809,0.3067484662576687,28.75,85.25,166.0,325.0,-0.9327731092436974,-0.9681159420289857,-0.9910179640718564,-0.9961656441717792
41,3.361344537815126,11.76470588235294,12.5,3.9603960396039604,28.75,7.5,7.0,24.25,-0.9327731092436974,-0.6764705882352942,-0.8125,-0.9504950495049505
42,8.16326530612245,11.76470588235294,0.30257186081694404,18.181818181818183,11.25,7.5,329.5,4.5,-0.8367346938775511,-0.6764705882352942,-0.995461422087746,-0.7727272727272727
43,2.7027027027027026,11.76470588235294,0.4273504273504274,2.0,36.0,7.5,233.0,49.0,-0.945945945945946,-0.6764705882352942,-0.9935897435897436,-0.975
44,2.7027027027027026,1.3986013986013985,0.5427408412483039,0.5805515239477503,36.0,70.5,183.25,171.25,-0.945945945945946,-0.9615384615384616,-0.9918588873812756,-0.9927431059506532
45,2.7027027027027026,4.444444444444445,4.651162790697675,0.5805515239477503,36.0,21.5,20.5,171.25,-0.945945945945946,-0.8777777777777779,-0.9302325581395348,-0.9927431059506532
46,0.0980872976949485,4.444444444444445,9.523809523809524,0.5805515239477503,1018.5,21.5,9.5,171.25,-0.9980382540461012,-0.8777777777777779,-0.8571428571428571,-0.9927431059506532
47,10.526315789473683,0.10362694300518134,8.88888888888889,0.03825920612147298,8.5,964.0,10.25,2612.75,-0.7894736842105263,-0.9971502590673575,-0.8666666666666667,-0.9995217599234816
48,2.3952095808383236,0.10362694300518134,2.1505376344086025,0.03825920612147298,40.75,964.0,45.5,2612.75,-0.9520958083832336,-0.9971502590673575,-0.9677419354838708,-0.9995217599234816
49,3.8461538461538463,2.7586206896551726,0.09562514941429597,36.36363636363637,25.0,35.25,1044.75,1.75,-0.923076923076923,-0.9241379310344828,-0.9985656227587856,-0.5454545454545454
50,3.8461538461538463,1.0362694300518136,15.384615384615385,50.0,25.0,95.5,5.5,1.0,-0.923076923076923,-0.9715025906735753,-0.7692307692307692,-0.375
51,0.9216589861751152,3.9215686274509802,2.4691358024691357,28.57142857142857,107.5,24.5,39.5,2.5,-0.9815668202764976,-0.8921568627450981,-0.9629629629629628,-0.6428571428571429
52,3.9603960396039604,5.88235294117647,9.090909090909092,28.57142857142857,24.25,16.0,10.0,2.5,-0.9207920792079208,-0.8382352941176471,-0.8636363636363635,-0.6428571428571429
53,21.052631578947366,5.88235294117647,2.185792349726776,5.063291139240507,3.75,16.0,44.75,18.75,-0.5789473684210527,-0.8382352941176471,-0.9672131147540982,-0.9367088607594936
54,1.3071895424836601,5.88235294117647,0.06854009595613435,50.0,75.5,16.0,1458.0,1.0,-0.9738562091503268,-0.8382352941176471,-0.998971898560658,-0.375
55,6.25,17.391304347826086,0.09216589861751152,50.0,15.0,4.75,1084.0,1.0,-0.875,-0.5217391304347827,-0.9986175115207374,-0.375
56,0.8064516129032258,17.391304347826086,0.22111663902708678,0.06069802731411229,123.0,4.75,451.25,1646.5,-0.9838709677419356,-0.5217391304347827,-0.9966832504145936,-0.9992412746585736
57,0.8528784648187633,0.5532503457814661,1.0810810810810811,0.7155635062611807,116.25,179.75,91.5,138.75,-0.9829424307036247,-0.9847856154910096,-0.9837837837837838,-0.9910554561717352
58,1.4981273408239701,0.5532503457814661,15.384615384615385,0.11277135607555681,65.75,179.75,5.5,885.75,-0.9700374531835206,-0.9847856154910096,-0.7692307692307692,-0.9985903580490556
59,1.4981273408239701,0.7751937984496124,7.6923076923076925,17.391304347826086,65.75,128.0,12.0,4.75,-0.9700374531835206,-0.9786821705426356,-0.8846153846153846,-0.782608695652174
60,4.597701149425287,0.025575447570332477,0.7518796992481203,0.23201856148491878,20.75,3909.0,132.0,430.0,-0.908045977011494,-0.999296675191816,-0.9887218045112782,-0.9970997679814384
61,1.3333333333333335,7.142857142857142,0.7518796992481203,1.1111111111111112,74.0,13.0,132.0,89.0,-0.9733333333333332,-0.8035714285714286,-0.9887218045112782,-0.986111111111111
62,9.75609756097561,0.81799591002045,0.4232804232804233,4.081632653061225,9.25,121.25,235.25,23.5,-0.8048780487804877,-0.9775051124744376,-0.9936507936507938,-0.9489795918367347
63,6.779661016949152,1.1299435028248588,1.1764705882352942,1.0582010582010581,13.75,87.5,84.0,93.5,-0.864406779661017,-0.9689265536723164,-0.9823529411764708,-0.9867724867724867
64,2.8169014084507045,0.27797081306462823,0.9852216748768473,0.3386960203217612,34.5,358.75,100.5,294.25,-0.943661971830986,-0.9923558026407228,-0.9852216748768472,-0.995766299745978
65,2.8169014084507045,0.27797081306462823,19.047619047619047,5.797101449275362,34.5,358.75,4.25,16.25,-0.943661971830986,-0.9923558026407228,-0.7142857142857142,-0.927536231884058
66,9.30232558139535,5.88235294117647,4.819277108433735,6.0606060606060606,9.75,16.0,19.75,15.5,-0.813953488372093,-0.8382352941176471,-0.927710843373494,-0.9242424242424242
67,0.27643400138217,5.88235294117647,22.22222222222222,6.0606060606060606,360.75,16.0,3.5,15.5,-0.9944713199723566,-0.8382352941176471,-0.6666666666666666,-0.9242424242424242
68,4.597701149425287,7.6923076923076925,0.23161551823972204,0.6230529595015576,20.75,12.0,430.75,159.5,-0.908045977011494,-0.7884615384615384,-0.9965257672264042,-0.9922118380062304
69,0.11584129742253113,0.4206098843322818,4.651162790697675,0.6230529595015576,862.25,236.75,20.5,159.5,-0.9976831740515492,-0.9884332281808624,-0.9302325581395348,-0.9922118380062304
70,0.11584129742253113,0.7155635062611807,11.76470588235294,0.047058823529411764,862.25,138.75,7.5,2124.0,-0.9976831740515492,-0.9803220035778174,-0.8235294117647058,-0.9994117647058824
71,2.094240837696335,0.11451474377326079,3.9603960396039604,4.2105263157894735,46.75,872.25,24.25,22.75,-0.9581151832460734,-0.9968508445462352,-0.9405940594059404,-0.9473684210526316
72,0.9546539379474941,16.0,6.666666666666667,1.0075566750629723,103.75,5.25,14.0,98.25,-0.9809069212410502,-0.56,-0.9,-0.9874055415617128
73,4.444444444444445,28.57142857142857,6.666666666666667,0.6666666666666667,21.5,2.5,14.0,149.0,-0.9111111111111112,-0.2142857142857144,-0.9,-0.9916666666666666
74,4.705882352941177,0.6756756756756757,6.666666666666667,3.3057851239669422,20.25,147.0,14.0,29.25,-0.9058823529411764,-0.9814189189189187,-0.9,-0.9586776859504132
75,4.705882352941177,16.0,0.8333333333333334,3.3057851239669422,20.25,5.25,119.0,29.25,-0.9058823529411764,-0.56,-0.9875,-0.9586776859504132
76,0.3125,11.428571428571429,5.128205128205128,4.819277108433735,319.0,7.75,18.5,19.75,-0.99375,-0.6857142857142857,-0.9230769230769232,-0.9397590361445782
77,0.631911532385466,11.428571428571429,5.128205128205128,4.819277108433735,157.25,7.75,18.5,19.75,-0.9873617693522908,-0.6857142857142857,-0.9230769230769232,-0.9397590361445782
78,0.631911532385466,4.0,5.128205128205128,4.819277108433735,157.25,24.0,18.5,19.75,-0.9873617693522908,-0.89,-0.9230769230769232,-0.9397590361445782
79,0.631911532385466,0.2967359050445104,2.3952095808383236,0.5069708491761723,157.25,336.0,40.75,196.25,-0.9873617693522908,-0.991839762611276,-0.9640718562874252,-0.9936628643852978
80,15.384615384615385,1.3468013468013467,2.3952095808383236,13.793103448275861,5.5,73.25,40.75,6.25,-0.6923076923076923,-0.9629629629629628,-0.9640718562874252,-0.8275862068965518
81,15.384615384615385,1.3468013468013467,0.02985520226899537,0.13726835964310227,5.5,73.25,3348.5,727.5,-0.6923076923076923,-0.9629629629629628,-0.9995521719659652,-0.9982841455044612
82,2.484472049689441,1.3468013468013467,0.02985520226899537,0.13726835964310227,39.25,73.25,3348.5,727.5,-0.9503105590062112,-0.9629629629629628,-0.9995521719659652,-0.9982841455044612
83,0.11883541295306002,1.6736401673640167,2.9629629629629632,0.5270092226613966,840.5,58.75,32.75,188.75,-0.9976232917409388,-0.9539748953974896,-0.9555555555555556,-0.9934123847167328
84,0.11883541295306002,1.6736401673640167,1.1204481792717087,80.0,840.5,58.75,88.25,0.25,-0.9976232917409388,-0.9539748953974896,-0.9831932773109244,0.0
85,0.11883541295306002,1.36986301369863,10.526315789473683,80.0,840.5,72.0,8.5,0.25,-0.9976232917409388,-0.9623287671232876,-0.8421052631578947,0.0
86,0.5012531328320802,1.36986301369863,0.2466091245376079,0.02938583602703497,198.5,72.0,404.5,3402.0,-0.9899749373433584,-0.9623287671232876,-0.9963008631319358,-0.999632677049662
87,0.6309148264984227,1.36986301369863,0.2466091245376079,0.02938583602703497,157.5,72.0,404.5,3402.0,-0.9873817034700316,-0.9623287671232876,-0.9963008631319358,-0.999632677049662
88,1.951219512195122,17.391304347826086,1.1111111111111112,0.02938583602703497,50.25,4.75,89.0,3402.0,-0.9609756097560976,-0.5217391304347827,-0.9833333333333332,-0.999632677049662
89,2.8169014084507045,17.391304347826086,1.25,13.793103448275861,34.5,4.75,79.0,6.25,-0.943661971830986,-0.5217391304347827,-0.98125,-0.8275862068965518
90,0.7827788649706457,17.391304347826086,1.834862385321101,1.486988847583643,126.75,4.75,53.5,66.25,-0.9843444227005872,-0.5217391304347827,-0.9724770642201834,-0.9814126394052044
91,0.7827788649706457,11.11111111111111,3.2,1.486988847583643,126.75,8.0,30.25,66.25,-0.9843444227005872,-0.6944444444444445,-0.952,-0.9814126394052044
92,17.391304347826086,11.11111111111111,3.2,1.486988847583643,4.75,8.0,30.25,66.25,-0.6521739130434783,-0.6944444444444445,-0.952,-0.9814126394052044
93,17.391304347826086,11.11111111111111,0.031271988116644514,1.486988847583643,4.75,8.0,3196.75,66.25,-0.6521739130434783,-0.6944444444444445,-0.9995309201782504,-0.9814126394052044
94,17.391304347826086,1.3333333333333335,0.031271988116644514,0.4459308807134894,4.75,74.0,3196.75,223.25,-0.6521739130434783,-0.9633333333333332,-0.9995309201782504,-0.9944258639910812
95,0.03027092477675193,13.793103448275861,0.031271988116644514,1.2944983818770228,3302.5,6.25,3196.75,76.25,-0.999394581504465,-0.6206896551724138,-0.9995309201782504,-0.9838187702265372
96,0.13119055428009183,0.45610034207525657,0.031271988116644514,2.3529411764705883,761.25,218.25,3196.75,41.5,-0.9973761889143984,-0.9874572405929304,-0.9995309201782504,-0.9705882352941176
97,3.9215686274509802,0.45610034207525657,2.5,0.035078488117162146,24.5,218.25,39.0,2849.75,-0.9215686274509804,-0.9874572405929304,-0.9625,-0.9995615188985354
98,3.9215686274509802,0.45610034207525657,3.6036036036036037,0.035078488117162146,24.5,218.25,26.75,2849.75,-0.9215686274509804,-0.9874572405929304,-0.945945945945946,-0.9995615188985354
99,3.9215686274509802,0.45610034207525657,3.6036036036036037,0.035078488117162146,24.5,218.25,26.75,2849.75,-0.9215686274509804,-0.9874572405929304,-0.945945945945946,-0.9995615188985354
100,0.102880658436214,16.0,3.6036036036036037,36.36363636363637,971.0,5.25,26.75,1.75,-0.9979423868312758,-0.56,-0.945945945945946,-0.5454545454545454
101,0.102880658436214,16.0,0.031075201988812924,36.36363636363637,971.0,5.25,3217.0,1.75,-0.9979423868312758,-0.56,-0.999533871970168,-0.5454545454545454
102,3.278688524590164,16.0,0.031075201988812924,36.36363636363637,29.5,5.25,3217.0,1.75,-0.9344262295081966,-0.56,-0.999533871970168,-0.5454545454545454
103,3.278688524590164,0.2559181062060141,0.2437538086532602,0.019083059014360002,29.5,389.75,409.25,5239.25,-0.9344262295081966,-0.9929622520793344,-0.996343692870201,-0.9997614617623204
104,3.278688524590164,7.017543859649122,0.2437538086532602,0.026281208935611037,29.5,13.25,409.25,3804.0,-0.9344262295081966,-0.8070175438596491,-0.996343692870201,-0.9996714848883048
105,0.0373238779509191,7.017543859649122,1.0610079575596816,10.256410256410255,2678.25,13.25,93.25,8.75,-0.9992535224409816,-0.8070175438596491,-0.9840848806366048,-0.8717948717948719
106,0.44692737430167595,7.017543859649122,3.3057851239669422,10.256410256410255,222.75,13.25,29.25,8.75,-0.9910614525139664,-0.8070175438596491,-0.9504132231404958,-0.8717948717948719
107,3.1746031746031744,11.428571428571429,0.15503875968992248,1.0752688172043012,30.5,7.75,644.0,92.0,-0.9365079365079364,-0.6857142857142857,-0.9976744186046512,-0.9865591397849462
108,3.1746031746031744,11.428571428571429,0.15503875968992248,1.0752688172043012,30.5,7.75,644.0,92.0,-0.9365079365079364,-0.6857142857142857,-0.9976744186046512,-0.9865591397849462
109,3.1746031746031744,11.428571428571429,0.15503875968992248,1.0752688172043012,30.5,7.75,644.0,92.0,-0.9365079365079364,-0.6857142857142857,-0.9976744186046512,-0.9865591397849462
110,3.1746031746031744,11.428571428571429,0.02867383512544803,1.0752688172043012,30.5,7.75,3486.5,92.0,-0.9365079365079364,-0.6857142857142857,-0.9995698924731184,-0.9865591397849462
111,3.1746031746031744,2.631578947368421,0.02867383512544803,1.0752688172043012,30.5,37.0,3486.5,92.0,-0.9365079365079364,-0.9276315789473684,-0.9995698924731184,-0.9865591397849462
112,0.8146639511201629,2.631578947368421,0.4314994606256742,1.0752688172043012,121.75,37.0,230.75,92.0,-0.9837067209775968,-0.9276315789473684,-0.9935275080906149,-0.9865591397849462
113,0.8146639511201629,2.631578947368421,1.1869436201780417,3.669724770642202,121.75,37.0,83.25,26.25,-0.9837067209775968,-0.9276315789473684,-0.9821958456973292,-0.9541284403669724
114,0.6944444444444444,2.631578947368421,22.22222222222222,3.669724770642202,143.0,37.0,3.5,26.25,-0.9861111111111112,-0.9276315789473684,-0.6666666666666666,-0.9541284403669724
115,0.6944444444444444,2.631578947368421,22.22222222222222,3.669724770642202,143.0,37.0,3.5,26.25,-0.9861111111111112,-0.9276315789473684,-0.6666666666666666,-0.9541284403669724
116,0.6944444444444444,3.0303030303030303,0.33472803347280333,3.669724770642202,143.0,32.0,297.75,26.25,-0.9861111111111112,-0.9166666666666666,-0.994979079497908,-0.9541284403669724
117,0.6944444444444444,0.6191950464396285,0.33472803347280333,2.5316455696202533,143.0,160.5,297.75,38.5,-0.9861111111111112,-0.9829721362229102,-0.994979079497908,-0.9683544303797468
118,6.451612903225806,5.88235294117647,1.0638297872340425,2.5316455696202533,14.5,16.0,93.0,38.5,-0.8709677419354839,-0.8382352941176471,-0.9840425531914894,-0.9683544303797468
119,6.451612903225806,7.8431372549019605,2.857142857142857,12.5,14.5,11.75,34.0,7.0,-0.8709677419354839,-0.7843137254901961,-0.9571428571428572,-0.84375
120,0.17167381974248927,1.1730205278592376,2.857142857142857,0.1948368241597662,581.5,84.25,34.0,512.25,-0.9965665236051504,-0.967741935483871,-0.9571428571428572,-0.997564539698003
121,2.1621621621621623,0.8146639511201629,0.5856515373352855,0.2552648372686663,45.25,121.75,169.75,390.75,-0.9567567567567568,-0.9775967413441956,-0.9912152269399708,-0.9968091895341415
122,2.547770700636943,0.8146639511201629,1.4598540145985401,0.18674136321195145,38.25,121.75,67.5,534.5,-0.949044585987261,-0.9775967413441956,-0.978102189781022,-0.9976657329598506
123,0.07146685724495265,0.8146639511201629,3.0534351145038165,3.10077519379845,1398.25,121.75,31.75,31.25,-0.998570662855101,-0.9775967413441956,-0.9541984732824428,-0.9612403100775192
124,0.07146685724495265,0.8565310492505354,13.333333333333334,3.5398230088495577,1398.25,115.75,6.5,27.25,-0.998570662855101,-0.9764453961456104,-0.7999999999999999,-0.9557522123893806
125,0.07146685724495265,0.8565310492505354,13.333333333333334,3.361344537815126,1398.25,115.75,6.5,28.75,-0.998570662855101,-0.9764453961456104,-0.7999999999999999,-0.9579831932773109
126,0.021754500462283135,0.8565310492505354,13.333333333333334,3.361344537815126,4595.75,115.75,6.5,28.75,-0.9995649099907544,-0.9764453961456104,-0.7999999999999999,-0.9579831932773109
127,0.28551034975017847,4.25531914893617,13.333333333333334,3.361344537815126,349.25,22.5,6.5,28.75,-0.9942897930049964,-0.8829787234042552,-0.7999999999999999,-0.9579831932773109
128,0.28551034975017847,0.13788348845225784,0.5865102639296188,8.695652173913043,349.25,724.25,169.5,10.5,-0.9942897930049964,-0.9962082040675628,-0.9912023460410556,-0.8913043478260869
129,0.28551034975017847,0.13788348845225784,0.18709073900841908,8.0,349.25,724.25,533.5,11.5,-0.9942897930049964,-0.9962082040675628,-0.9971936389148736,-0.9
130,0.019387359441644048,0.24129610479145122,1.1111111111111112,8.0,5157.0,724.25,89.0,11.5,-0.9996122528111672,-0.9962082040675628,-0.9833333333333332,-0.9
131,0.019387359441644048,1.2411347517730498,1.1111111111111112,0.1422475106685633,5157.0,79.57142857142857,89.0,702.0,-0.9996122528111672,-0.9804964539007092,-0.9833333333333332,-0.9982219061166429
132,3.7383177570093453,1.2411347517730498,1.1111111111111112,4.819277108433735,25.75,79.57142857142857,89.0,19.75,-0.9252336448598132,-0.9804964539007092,-0.9833333333333332,-0.9397590361445782
133,3.7383177570093453,1.4184397163120568,0.07472445357743321,4.819277108433735,25.75,79.57142857142857,1337.25,19.75,-0.9252336448598132,-0.9804964539007092,-0.9988791331963384,-0.9397590361445782
134,0.9345794392523363,1.4184397163120568,0.07472445357743321,0.17825311942959002,106.0,79.57142857142857,1337.25,560.0,-0.9813084112149532,-0.9804964539007092,-0.9988791331963384,-0.9977718360071302
135,0.9345794392523363,4.938271604938271,11.428571428571429,0.6932409012131715,106.0,19.25,7.75,143.25,-0.9813084112149532,-0.9320987654320988,-0.8285714285714285,-0.9913344887348352
136,19.047619047619047,4.938271604938271,11.428571428571429,0.6932409012131715,4.25,19.25,7.75,143.25,-0.6190476190476191,-0.9320987654320988,-0.8285714285714285,-0.9913344887348352
137,19.047619047619047,0.4052684903748734,0.05862523816503004,0.6932409012131715,4.25,245.75,1704.75,143.25,-0.6190476190476191,-0.9944275582573454,-0.9991206214275244,-0.9913344887348352
138,0.01773049645390071,1.8648018648018647,0.05862523816503004,0.4784688995215311,5639.0,52.625,1704.75,208.0,-0.999645390070922,-0.9743589743589745,-0.9991206214275244,-0.9940191387559808
139,0.01773049645390071,0.08513355326167926,0.05862523816503004,0.4784688995215311,5639.0,1173.625,1704.75,208.0,-0.999645390070922,-0.998829413642652,-0.9991206214275244,-0.9940191387559808
140,0.04620538292711101,0.08513355326167926,0.05862523816503004,0.4784688995215311,2163.25,1173.625,1704.75,208.0,-0.9990758923414578,-0.998829413642652,-0.9991206214275244,-0.9940191387559808
141,0.04620538292711101,0.3448275862068966,11.11111111111111,0.4784688995215311,2163.25,289.0,8.0,208.0,-0.9990758923414578,-0.9952586206896552,-0.8333333333333333,-0.9940191387559808
142,0.04620538292711101,1.1851851851851851,11.11111111111111,2.9850746268656714,2163.25,83.375,8.0,32.5,-0.9990758923414578,-0.9837037037037036,-0.8333333333333333,-0.9626865671641792
143,0.138217000691085,1.6064257028112447,11.11111111111111,2.1739130434782608,722.5,61.25,8.0,45.0,-0.9972356599861782,-0.9779116465863452,-0.8333333333333333,-0.9728260869565216
144,0.138217000691085,9.75609756097561,0.014228799089356859,2.1739130434782608,722.5,9.25,7027.0,45.0,-0.9972356599861782,-0.8658536585365854,-0.9997865680136596,-0.9728260869565216
145,2.2598870056497176,0.03773762913344969,0.014228799089356859,0.21621621621621623,43.25,2648.875,7027.0,461.5,-0.9548022598870056,-0.9994811075994152,-0.9997865680136596,-0.9972972972972972
146,0.4140786749482402,0.11001100110011,0.014228799089356859,3.278688524590164,240.5,908.0,7027.0,29.5,-0.9917184265010353,-0.9984873487348735,-0.9997865680136596,-0.9590163934426228
