Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
4096,10907.584832612165,3,31,0,4,0.0,1.6774193548387095,6.75,0.08544921875,0.0908203125,0.092041015625,0.09423828125,0.090087890625,0.095947265625,0.091064453125,0.08837890625,0.088134765625,0.093994140625,0.08984375
8192,12123.199884979489,4,296,0,4,1.3513513513513513,-0.8952702702702703,73.0,0.091796875,0.089599609375,0.09423828125,0.0966796875,0.091552734375,0.087646484375,0.095947265625,0.0810546875,0.09423828125,0.090576171875,0.086669921875
12288,92631.2573181483,6,406,0,4,0.9852216748768473,-0.9236453201970444,100.5,0.0751953125,0.086181640625,0.097900390625,0.092041015625,0.09130859375,0.093505859375,0.09716796875,0.093505859375,0.090576171875,0.088623046875,0.093994140625
16384,82199.05614235239,8,226,0,4,1.7699115044247788,-0.8805309734513274,55.5,0.0810546875,0.09423828125,0.0810546875,0.087158203125,0.09228515625,0.093994140625,0.08447265625,0.09814453125,0.09375,0.098388671875,0.095458984375
20480,240287.53959823583,9,552,0,4,0.7246376811594203,-0.9510869565217391,137.0,0.07958984375,0.089111328125,0.084228515625,0.08154296875,0.094970703125,0.0986328125,0.0966796875,0.093017578125,0.093994140625,0.091796875,0.096435546875
24576,74759.40625419539,12,111,0,4,3.6036036036036037,-0.7567567567567567,26.75,0.08154296875,0.09814453125,0.0810546875,0.09033203125,0.099365234375,0.09423828125,0.090087890625,0.092041015625,0.0986328125,0.08837890625,0.086181640625
28672,237133.41518249593,13,29,0,4,13.793103448275861,-0.06896551724137925,6.25,0.076904296875,0.094482421875,0.0908203125,0.08349609375,0.095703125,0.09619140625,0.0849609375,0.088623046875,0.103759765625,0.09912109375,0.0859375
32768,28434.81595447243,15,276,0,4,1.4492753623188406,-0.9239130434782609,68.0,0.071044921875,0.09521484375,0.09521484375,0.08935546875,0.09130859375,0.094482421875,0.0869140625,0.086669921875,0.094970703125,0.09326171875,0.1015625
36864,65894.9804458073,17,1492,0,4,0.2680965147453083,-0.9886058981233243,372.0,0.06640625,0.10107421875,0.0888671875,0.08447265625,0.0888671875,0.103515625,0.09130859375,0.09033203125,0.0908203125,0.099365234375,0.094970703125
40960,79590.95220992448,18,629,0,4,0.6359300476947536,-0.972972972972973,156.25,0.073486328125,0.085693359375,0.094482421875,0.081298828125,0.0966796875,0.104248046875,0.087890625,0.081298828125,0.09228515625,0.10009765625,0.1025390625
