Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
4096,85932.59413028747,4,71,0,4,5.633802816901409,-0.38028169014084506,16.75,0.095458984375,0.08447265625,0.09521484375,0.092529296875,0.09326171875,0.09130859375,0.082763671875,0.090576171875,0.09423828125,0.089599609375,0.090576171875
8192,228471.71007759214,6,270,0,4,1.4814814814814816,-0.888888888888889,66.5,0.09521484375,0.086669921875,0.09375,0.08642578125,0.089111328125,0.102783203125,0.0791015625,0.08203125,0.093505859375,0.09130859375,0.10009765625
12288,65708.73369019723,9,709,0,4,0.5641748942172073,-0.9844851904090267,176.25,0.094482421875,0.088623046875,0.087158203125,0.090087890625,0.09326171875,0.097412109375,0.082275390625,0.094482421875,0.086669921875,0.098876953125,0.086669921875
16384,3637.182418583466,11,119,0,4,0.0,-0.907563025210084,28.75,0.096435546875,0.095703125,0.087646484375,0.091796875,0.091796875,0.093505859375,0.083740234375,0.093994140625,0.08544921875,0.091552734375,0.08837890625
20480,1025.7155545433843,14,72,0,4,0.0,-0.8472222222222222,17.0,0.095947265625,0.09228515625,0.092041015625,0.090087890625,0.09521484375,0.093994140625,0.080810546875,0.09375,0.08642578125,0.09375,0.085693359375
24576,45586.99848653487,17,418,0,4,0.9569377990430622,-0.9736842105263158,103.5,0.09716796875,0.093994140625,0.09326171875,0.085205078125,0.102294921875,0.08447265625,0.08447265625,0.090576171875,0.09375,0.08984375,0.0849609375
28672,59748.52913176646,19,699,0,4,0.5722460658082975,-0.9842632331902718,173.75,0.106689453125,0.09326171875,0.076904296875,0.080078125,0.093994140625,0.0830078125,0.081298828125,0.0966796875,0.098388671875,0.099609375,0.090087890625
32768,652.8089273514006,22,35,0,4,0.0,-0.6857142857142857,7.75,0.102294921875,0.08837890625,0.09228515625,0.09375,0.093017578125,0.09326171875,0.07861328125,0.097412109375,0.088134765625,0.08544921875,0.08740234375
36864,97203.14250988403,24,171,0,4,2.3391812865497075,-0.935672514619883,41.75,0.10595703125,0.10302734375,0.08251953125,0.083740234375,0.094482421875,0.09130859375,0.08203125,0.09326171875,0.084228515625,0.0859375,0.093505859375
40960,52021.914059780145,26,54,0,4,7.4074074074074066,-0.7962962962962964,12.5,0.11279296875,0.095947265625,0.08056640625,0.097412109375,0.0966796875,0.0888671875,0.071044921875,0.0859375,0.090087890625,0.08642578125,0.09423828125
