Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
2048,190659.8573347238,1,31,0,4,12.903225806451612,2.1290322580645165,6.75,0.09521484375,0.09716796875,0.09375,0.095703125,0.091796875,0.08544921875,0.09228515625,0.08544921875,0.08740234375,0.0888671875,0.0869140625
4096,125338.68169000593,2,17,0,4,23.52941176470588,0.8235294117647058,3.25,0.09619140625,0.09521484375,0.0869140625,0.1005859375,0.08447265625,0.08447265625,0.08349609375,0.08251953125,0.09375,0.09423828125,0.09814453125
6144,134991.28271525443,3,57,0,4,7.017543859649122,-0.7017543859649122,13.25,0.09521484375,0.091796875,0.09814453125,0.099609375,0.08837890625,0.08642578125,0.08642578125,0.09033203125,0.08984375,0.08740234375,0.08642578125
8192,108934.34043812861,4,38,0,4,10.526315789473683,-0.5526315789473685,8.5,0.09228515625,0.0869140625,0.08935546875,0.0947265625,0.0947265625,0.08740234375,0.0986328125,0.08642578125,0.083984375,0.09326171875,0.09228515625
10240,128479.76143975116,5,13,0,4,30.76923076923077,0.3076923076923078,2.25,0.08984375,0.087890625,0.0966796875,0.0966796875,0.09130859375,0.08984375,0.09228515625,0.0888671875,0.08349609375,0.0869140625,0.09619140625
12288,318889.3073106299,5,13,0,4,30.76923076923077,0.3076923076923078,2.25,0.09814453125,0.1025390625,0.08544921875,0.0966796875,0.09619140625,0.08544921875,0.09521484375,0.07421875,0.08203125,0.09326171875,0.0908203125
14336,155646.00710569162,6,2314,0,4,0.17286084701815038,-0.9943820224719101,577.5,0.0986328125,0.1015625,0.08251953125,0.08984375,0.09521484375,0.10791015625,0.09423828125,0.0791015625,0.08740234375,0.078125,0.08544921875
16384,345982.1149979786,6,1055,0,4,0.37914691943127965,-0.9876777251184835,262.75,0.09765625,0.08203125,0.0908203125,0.08984375,0.09228515625,0.09033203125,0.0859375,0.08447265625,0.11083984375,0.0888671875,0.0869140625
18432,65616.42432628262,7,410,0,4,0.975609756097561,-0.9682926829268292,101.5,0.09521484375,0.09326171875,0.0849609375,0.08837890625,0.08056640625,0.08642578125,0.10791015625,0.09814453125,0.08642578125,0.0908203125,0.087890625
20480,256167.43971970645,7,410,0,4,0.975609756097561,-0.9682926829268292,101.5,0.1083984375,0.0966796875,0.09033203125,0.095703125,0.0859375,0.083984375,0.0869140625,0.09814453125,0.0849609375,0.08154296875,0.08740234375
22528,446254.6242298373,7,126,0,4,3.1746031746031744,-0.8968253968253969,30.5,0.10498046875,0.0947265625,0.08349609375,0.08447265625,0.08740234375,0.09375,0.08251953125,0.095703125,0.09814453125,0.08837890625,0.08642578125
24576,635863.9620477483,7,7,0,4,57.14285714285714,0.857142857142857,0.75,0.0888671875,0.09130859375,0.0908203125,0.0888671875,0.08544921875,0.08642578125,0.10302734375,0.09423828125,0.0849609375,0.0947265625,0.09130859375
26624,58536.976750187976,8,417,0,4,0.9592326139088728,-0.9832134292565947,103.25,0.0986328125,0.09326171875,0.083984375,0.09521484375,0.08251953125,0.07763671875,0.107421875,0.0830078125,0.0986328125,0.0947265625,0.0849609375
28672,249134.97961938076,8,20,0,4,20.0,-0.65,4.0,0.08935546875,0.0947265625,0.1005859375,0.10009765625,0.0869140625,0.08056640625,0.10400390625,0.0869140625,0.0947265625,0.08740234375,0.07470703125
30720,439232.8821047015,8,15,0,4,26.666666666666668,-0.5333333333333333,2.75,0.08984375,0.09375,0.0947265625,0.08203125,0.08447265625,0.0947265625,0.08203125,0.09521484375,0.11328125,0.08251953125,0.08740234375
32768,114589.95598328662,9,1139,0,4,0.35118525021949076,-0.9938542581211589,283.75,0.080078125,0.09912109375,0.083984375,0.09716796875,0.09423828125,0.09033203125,0.0947265625,0.087890625,0.0927734375,0.09326171875,0.08642578125
34816,305012.277014905,9,1139,0,4,0.35118525021949076,-0.9938542581211589,283.75,0.08154296875,0.09619140625,0.07470703125,0.09521484375,0.1064453125,0.09375,0.09619140625,0.0927734375,0.09619140625,0.083984375,0.0830078125
36864,494967.4213348468,9,1064,0,4,0.37593984962406013,-0.993421052631579,265.0,0.08544921875,0.08837890625,0.09130859375,0.103515625,0.09619140625,0.087890625,0.0810546875,0.08154296875,0.11279296875,0.0888671875,0.0830078125
38912,684439.5768855189,9,241,0,4,1.6597510373443984,-0.970954356846473,59.25,0.0771484375,0.09765625,0.08447265625,0.1103515625,0.0947265625,0.083984375,0.0869140625,0.08837890625,0.10009765625,0.0966796875,0.07958984375
40960,84055.98022908853,10,1325,0,4,0.3018867924528302,-0.9947169811320754,330.25,0.08740234375,0.1123046875,0.08447265625,0.09033203125,0.09326171875,0.080078125,0.078125,0.09912109375,0.0966796875,0.08740234375,0.0908203125
43008,274572.3725168653,10,22,0,4,18.181818181818183,-0.6818181818181817,4.5,0.09130859375,0.09423828125,0.0869140625,0.11572265625,0.08642578125,0.07177734375,0.0927734375,0.09228515625,0.10986328125,0.07080078125,0.087890625
