Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
30720,165880.7621198327,7,516,0,4,0.7751937984496124,-0.9631782945736433,128.0,0.08447265625,0.08837890625,0.0947265625,0.0751953125,0.095703125,0.09375,0.10205078125,0.08349609375,0.09619140625,0.09033203125,0.095703125
32768,7458.478706445001,8,48,0,4,0.0,-0.6041666666666666,11.0,0.07666015625,0.0986328125,0.10791015625,0.0791015625,0.0927734375,0.0947265625,0.10888671875,0.0654296875,0.09423828125,0.08349609375,0.09814453125
34816,198080.17355190284,8,1454,0,4,0.2751031636863824,-0.9869325997248969,362.5,0.0869140625,0.09228515625,0.10546875,0.0732421875,0.103515625,0.09716796875,0.0947265625,0.08349609375,0.09228515625,0.091796875,0.0791015625
36864,388330.91418612556,8,20,0,4,20.0,-0.049999999999999906,4.0,0.0908203125,0.0849609375,0.1025390625,0.0810546875,0.0927734375,0.07568359375,0.10009765625,0.08056640625,0.091796875,0.0986328125,0.10107421875
38912,26853.030243747617,9,321,0,4,1.2461059190031152,-0.9408099688473521,79.25,0.1015625,0.0927734375,0.103515625,0.0849609375,0.09326171875,0.083984375,0.0908203125,0.078125,0.08984375,0.08447265625,0.0966796875
40960,217500.90111598666,9,321,0,4,1.2461059190031152,-0.9408099688473521,79.25,0.09521484375,0.10009765625,0.11083984375,0.076171875,0.09228515625,0.08642578125,0.0947265625,0.0693359375,0.09716796875,0.09033203125,0.08740234375
43008,407676.2007532008,9,321,0,4,1.2461059190031152,-0.9408099688473521,79.25,0.1015625,0.0771484375,0.11376953125,0.06298828125,0.115234375,0.08056640625,0.09521484375,0.0732421875,0.0986328125,0.08837890625,0.09326171875
45056,597376.2114386659,9,321,0,4,1.2461059190031152,-0.9408099688473521,79.25,0.091796875,0.0947265625,0.1015625,0.07861328125,0.07958984375,0.08203125,0.1083984375,0.078125,0.099609375,0.095703125,0.08984375
47104,157428.05932472338,10,1012,0,4,0.3952569169960474,-0.9812252964426877,252.0,0.10498046875,0.091796875,0.1025390625,0.06787109375,0.091796875,0.08642578125,0.10107421875,0.08154296875,0.099609375,0.0888671875,0.08349609375
49152,347764.27702347777,10,223,0,4,1.7937219730941705,-0.9147982062780268,54.75,0.0947265625,0.08642578125,0.109375,0.0693359375,0.09326171875,0.08642578125,0.095703125,0.08447265625,0.09228515625,0.0888671875,0.09912109375
51200,537621.7561490784,10,223,0,4,1.7937219730941705,-0.9147982062780268,54.75,0.09814453125,0.08642578125,0.10107421875,0.072265625,0.1025390625,0.076171875,0.09765625,0.0771484375,0.10546875,0.09423828125,0.0888671875
53248,727002.0392863924,10,223,0,4,1.7937219730941705,-0.9147982062780268,54.75,0.08984375,0.0859375,0.10693359375,0.072265625,0.10498046875,0.0791015625,0.095703125,0.08544921875,0.1142578125,0.08642578125,0.0791015625
55296,126420.58676838991,11,223,0,4,0.0,-0.9147982062780268,54.75,0.0908203125,0.09326171875,0.10498046875,0.0712890625,0.09716796875,0.087890625,0.095703125,0.08984375,0.1005859375,0.072265625,0.09619140625
57344,316829.046087075,11,10025,0,4,0.03990024937655861,-0.9981047381546135,2505.25,0.0859375,0.09521484375,0.11328125,0.07275390625,0.10546875,0.07080078125,0.099609375,0.083984375,0.11083984375,0.08203125,0.080078125
59392,506755.35188161506,11,42,0,4,9.523809523809524,-0.5476190476190476,9.5,0.099609375,0.08984375,0.099609375,0.07861328125,0.1064453125,0.08837890625,0.10205078125,0.08154296875,0.08984375,0.0693359375,0.0947265625
61440,696213.6152647729,11,42,0,4,9.523809523809524,-0.5476190476190476,9.5,0.09130859375,0.09033203125,0.111328125,0.0810546875,0.09228515625,0.08935546875,0.09375,0.07958984375,0.10205078125,0.080078125,0.0888671875
63488,885189.7436021977,11,40,0,4,10.0,-0.5249999999999999,9.0,0.09375,0.07763671875,0.10498046875,0.07666015625,0.10595703125,0.091796875,0.0947265625,0.07568359375,0.10693359375,0.0830078125,0.0888671875
65536,33558.96037349122,12,40,0,4,0.0,-0.5249999999999999,9.0,0.09228515625,0.08984375,0.09912109375,0.0830078125,0.083984375,0.095703125,0.11279296875,0.0693359375,0.10693359375,0.076171875,0.0908203125
67584,224198.1454047468,12,90,0,4,4.444444444444445,-0.7888888888888888,21.5,0.10888671875,0.08740234375,0.10302734375,0.07080078125,0.09423828125,0.09130859375,0.115234375,0.0732421875,0.1044921875,0.0654296875,0.0859375
69632,414365.0587439967,12,72,0,4,5.555555555555555,-0.736111111111111,17.0,0.099609375,0.09033203125,0.10205078125,0.0830078125,0.0869140625,0.10009765625,0.1064453125,0.07373046875,0.10302734375,0.07080078125,0.083984375
71680,79214.95411068095,13,72,0,4,0.0,-0.736111111111111,17.0,0.09912109375,0.07958984375,0.09423828125,0.08056640625,0.09375,0.09619140625,0.1142578125,0.07421875,0.08935546875,0.08544921875,0.09326171875
73728,269745.07815559505,13,69,0,4,5.797101449275362,-0.7246376811594202,16.25,0.10888671875,0.07666015625,0.1142578125,0.0634765625,0.08642578125,0.0869140625,0.1015625,0.0849609375,0.10791015625,0.08349609375,0.08544921875
75776,459804.26022724743,13,23,0,4,17.391304347826086,-0.17391304347826084,4.75,0.10791015625,0.08544921875,0.10498046875,0.07421875,0.095703125,0.08251953125,0.103515625,0.0693359375,0.1103515625,0.0859375,0.080078125
77824,77918.45324125871,14,5,0,4,80.0,2.8000000000000003,0.25,0.10546875,0.09033203125,0.11181640625,0.0771484375,0.08984375,0.09228515625,0.09130859375,0.06787109375,0.099609375,0.076171875,0.09814453125
79872,162272.976529104,15,209,0,4,1.9138755980861244,-0.9760765550239234,51.25,0.10009765625,0.08837890625,0.10546875,0.0947265625,0.0986328125,0.08447265625,0.0947265625,0.0703125,0.09765625,0.07177734375,0.09375
81920,37655.07743110907,16,46,0,4,0.0,-0.8913043478260869,10.5,0.1025390625,0.080078125,0.11376953125,0.07958984375,0.10009765625,0.08447265625,0.09326171875,0.07861328125,0.107421875,0.07275390625,0.08740234375
83968,228169.26873149633,16,46,0,4,0.0,-0.8913043478260869,10.5,0.10302734375,0.0859375,0.11083984375,0.0771484375,0.0947265625,0.095703125,0.0888671875,0.07763671875,0.10302734375,0.0830078125,0.080078125
86016,418296.27032566594,16,46,0,4,0.0,-0.8913043478260869,10.5,0.10888671875,0.06591796875,0.10986328125,0.0751953125,0.1044921875,0.08740234375,0.10107421875,0.0751953125,0.10498046875,0.09375,0.0732421875
88064,607954.0737581018,16,323,0,4,1.238390092879257,-0.9845201238390093,79.75,0.10595703125,0.0732421875,0.10107421875,0.08154296875,0.0947265625,0.09814453125,0.09912109375,0.064453125,0.1103515625,0.07763671875,0.09375
90112,797148.350478831,16,323,0,4,1.238390092879257,-0.9845201238390093,79.75,0.10205078125,0.0908203125,0.11083984375,0.0712890625,0.08544921875,0.0830078125,0.09814453125,0.07373046875,0.1025390625,0.08740234375,0.0947265625
92160,985844.7174326015,16,323,0,4,1.238390092879257,-0.9845201238390093,79.75,0.1123046875,0.0751953125,0.109375,0.07373046875,0.0947265625,0.0830078125,0.09765625,0.07861328125,0.1005859375,0.087890625,0.0869140625
94208,117607.90812342423,17,8,0,4,50.0,-0.375,1.0,0.10986328125,0.0751953125,0.111328125,0.07421875,0.09228515625,0.09375,0.08837890625,0.078125,0.10400390625,0.0869140625,0.0859375
96256,175924.23825194195,18,141,0,4,2.8368794326241136,-0.9645390070921985,34.25,0.10693359375,0.07568359375,0.1044921875,0.0712890625,0.10400390625,0.08837890625,0.10107421875,0.07470703125,0.10791015625,0.0830078125,0.08251953125
98304,22283.096902755635,19,141,0,4,0.0,-0.9645390070921985,34.25,0.11279296875,0.08056640625,0.099609375,0.07666015625,0.10400390625,0.09423828125,0.09521484375,0.080078125,0.09033203125,0.07177734375,0.0947265625
100352,212968.6989367122,19,41,0,4,9.75609756097561,-0.878048780487805,9.25,0.1025390625,0.080078125,0.10205078125,0.0732421875,0.10009765625,0.08203125,0.09228515625,0.0869140625,0.11865234375,0.07421875,0.087890625
