Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
4096,54994.688977515936,2,1783,0,4,0.2243409983174425,-0.9837352776219854,444.75,0.09765625,0.091552734375,0.09423828125,0.088623046875,0.096923828125,0.09228515625,0.08740234375,0.0869140625,0.091552734375,0.086669921875,0.086181640625
8192,101016.77058025669,3,400,0,4,1.0,-0.9725,99.0,0.085205078125,0.08447265625,0.09521484375,0.0947265625,0.10009765625,0.088134765625,0.085693359375,0.095947265625,0.08935546875,0.096435546875,0.084716796875
12288,170460.7084072024,4,26,0,4,15.384615384615385,-0.5769230769230769,5.5,0.086669921875,0.07177734375,0.08740234375,0.09814453125,0.09619140625,0.08984375,0.0927734375,0.099853515625,0.09326171875,0.093994140625,0.090087890625
16384,50245.13578426869,7,139,0,4,2.877697841726619,-0.9208633093525179,33.75,0.08740234375,0.084228515625,0.089111328125,0.09375,0.093017578125,0.08349609375,0.08447265625,0.09716796875,0.098876953125,0.104248046875,0.084228515625
20480,68320.15881086541,10,280,0,4,1.4285714285714286,-0.9607142857142856,69.0,0.074462890625,0.078369140625,0.104248046875,0.094970703125,0.09912109375,0.095458984375,0.090576171875,0.099853515625,0.102783203125,0.0859375,0.07421875
24576,175588.84941663907,12,57,0,4,7.017543859649122,-0.8070175438596491,13.25,0.084228515625,0.07470703125,0.0966796875,0.100830078125,0.087890625,0.0859375,0.08544921875,0.0927734375,0.10302734375,0.0986328125,0.08984375
28672,168414.429616669,14,124,0,4,3.225806451612903,-0.9112903225806451,30.0,0.085693359375,0.0859375,0.09619140625,0.099853515625,0.08349609375,0.092041015625,0.078857421875,0.0908203125,0.095703125,0.106689453125,0.084716796875
32768,74289.95385932535,17,42,0,4,9.523809523809524,-0.738095238095238,9.5,0.08251953125,0.090087890625,0.08837890625,0.089599609375,0.0966796875,0.09375,0.083984375,0.087890625,0.097412109375,0.107666015625,0.08203125
36864,128205.82604448267,19,100,0,4,4.0,-0.89,24.0,0.0791015625,0.0849609375,0.084716796875,0.095458984375,0.09521484375,0.086669921875,0.082763671875,0.098876953125,0.098388671875,0.105712890625,0.088134765625
40960,11560.957754497835,22,29,0,4,0.0,-0.6206896551724138,6.25,0.085205078125,0.076416015625,0.09326171875,0.105712890625,0.0966796875,0.08447265625,0.081298828125,0.096923828125,0.104248046875,0.1015625,0.07421875
45056,172671.4276562796,23,1128,0,4,0.3546099290780142,-0.9902482269503545,281.0,0.080810546875,0.085693359375,0.086181640625,0.09326171875,0.09375,0.0966796875,0.075439453125,0.094970703125,0.10693359375,0.108642578125,0.07763671875
