Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
45056,51275.7926969578,30,30,0,4,13.333333333333334,-0.4666666666666666,6.5,0.08935546875,0.10107421875,0.08447265625,0.095458984375,0.08984375,0.086181640625,0.0908203125,0.0927734375,0.091796875,0.095947265625,0.082275390625
49152,245689.29283757767,32,80,0,4,5.0,-0.8,19.0,0.069091796875,0.1064453125,0.077392578125,0.089111328125,0.095458984375,0.091064453125,0.105712890625,0.085693359375,0.097412109375,0.093994140625,0.088623046875
53248,113956.52613515929,35,332,0,4,1.2048192771084338,-0.9518072289156626,82.0,0.082275390625,0.106689453125,0.078857421875,0.08642578125,0.105712890625,0.086669921875,0.08935546875,0.0888671875,0.08935546875,0.092529296875,0.09326171875
57344,43258.422785175404,37,258,0,4,1.550387596899225,-0.937984496124031,63.5,0.08544921875,0.099609375,0.0810546875,0.08984375,0.105712890625,0.08251953125,0.097412109375,0.08740234375,0.08984375,0.09423828125,0.0869140625
61440,205614.9887128881,38,143,0,4,2.797202797202797,-0.8881118881118881,34.75,0.076171875,0.10205078125,0.08056640625,0.098388671875,0.101318359375,0.093505859375,0.086669921875,0.087646484375,0.093505859375,0.084716796875,0.095458984375
65536,336617.20062378875,39,119,0,4,3.361344537815126,-0.865546218487395,28.75,0.07666015625,0.09814453125,0.07861328125,0.091796875,0.11083984375,0.094482421875,0.091064453125,0.08447265625,0.10107421875,0.081787109375,0.091064453125
69632,5686.723867000683,41,92,0,4,0.0,-0.826086956521739,22.0,0.07080078125,0.098876953125,0.08154296875,0.100341796875,0.09765625,0.09912109375,0.09619140625,0.0830078125,0.094970703125,0.078369140625,0.09912109375
73728,141388.55898428604,42,32,0,4,0.0,-0.5,7.0,0.068603515625,0.097900390625,0.0771484375,0.091796875,0.111328125,0.09375,0.085205078125,0.087158203125,0.09814453125,0.087158203125,0.101806640625
77824,183010.8150781039,43,387,0,4,1.03359173126615,-0.9586563307493541,95.75,0.0830078125,0.10400390625,0.073486328125,0.080810546875,0.10888671875,0.095458984375,0.083984375,0.086669921875,0.09912109375,0.082275390625,0.102294921875
81920,262120.73926940534,44,117,0,4,3.418803418803419,-0.8632478632478632,28.25,0.074462890625,0.107421875,0.082275390625,0.076416015625,0.109130859375,0.0966796875,0.095703125,0.08642578125,0.083251953125,0.086669921875,0.1015625
86016,160870.06225330397,46,39,0,4,10.256410256410255,-0.5897435897435898,8.75,0.07373046875,0.10302734375,0.0830078125,0.08642578125,0.10302734375,0.101318359375,0.09521484375,0.0927734375,0.083251953125,0.084716796875,0.093505859375
90112,22288.059597417938,49,96,0,4,4.166666666666666,-0.8333333333333335,23.0,0.072021484375,0.111328125,0.08837890625,0.0830078125,0.1025390625,0.10302734375,0.099365234375,0.084716796875,0.0810546875,0.084716796875,0.08984375
94208,24053.773527330133,52,763,0,4,0.5242463958060288,-0.9790301441677589,189.75,0.075439453125,0.10107421875,0.08056640625,0.080078125,0.109619140625,0.095947265625,0.09765625,0.082275390625,0.083251953125,0.098876953125,0.09521484375
98304,73719.28482294925,55,822,0,4,0.48661800486618007,-0.9805352798053528,204.5,0.07373046875,0.0947265625,0.088134765625,0.07861328125,0.110107421875,0.111083984375,0.09716796875,0.09423828125,0.0771484375,0.080810546875,0.09423828125
102400,129780.63639191052,57,60,0,4,6.666666666666667,-0.7333333333333333,14.0,0.071044921875,0.096435546875,0.0849609375,0.084228515625,0.113037109375,0.098876953125,0.102294921875,0.095703125,0.0830078125,0.082275390625,0.088134765625
