Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
4096,58823.55502497821,4,24,0,4,16.666666666666664,0.8749999999999997,5.0,0.092529296875,0.093994140625,0.091064453125,0.095947265625,0.091796875,0.081298828125,0.095947265625,0.09375,0.08984375,0.085693359375,0.088134765625
8192,59652.84896724493,8,486,0,4,0.823045267489712,-0.9506172839506173,120.5,0.092529296875,0.084228515625,0.0908203125,0.09033203125,0.090576171875,0.08984375,0.10205078125,0.089599609375,0.0966796875,0.082763671875,0.090576171875
12288,105020.33681364947,10,31,0,4,12.903225806451612,-0.22580645161290316,6.75,0.092041015625,0.09228515625,0.086669921875,0.083740234375,0.1005859375,0.081787109375,0.098388671875,0.095947265625,0.0888671875,0.0888671875,0.0908203125
16384,28061.23852551689,13,530,0,4,0.7547169811320755,-0.9547169811320755,131.5,0.08984375,0.095703125,0.08935546875,0.087646484375,0.0927734375,0.09130859375,0.08935546875,0.1025390625,0.087158203125,0.083740234375,0.090576171875
20480,57698.70652494204,15,406,0,4,0.9852216748768473,-0.9630541871921182,100.5,0.0859375,0.0947265625,0.088134765625,0.084716796875,0.093505859375,0.09130859375,0.08251953125,0.10205078125,0.09423828125,0.09619140625,0.086669921875
24576,112854.82156927921,17,129,0,4,3.10077519379845,-0.883720930232558,31.25,0.1005859375,0.0947265625,0.08935546875,0.080322265625,0.0986328125,0.0966796875,0.084228515625,0.094482421875,0.09423828125,0.087646484375,0.0791015625
28672,255255.34449720042,19,48,0,4,8.333333333333332,-0.6875000000000001,11.0,0.094970703125,0.090087890625,0.07666015625,0.087646484375,0.09814453125,0.098388671875,0.078125,0.1005859375,0.098388671875,0.0849609375,0.092041015625
32768,35707.26846333946,22,252,0,4,1.5873015873015872,-0.9404761904761905,62.0,0.0927734375,0.09228515625,0.087158203125,0.07958984375,0.100341796875,0.084716796875,0.09375,0.10205078125,0.09521484375,0.083740234375,0.08837890625
36864,56677.48301016351,24,414,0,4,0.966183574879227,-0.9637681159420289,102.5,0.084716796875,0.088134765625,0.083984375,0.081298828125,0.10205078125,0.099365234375,0.082275390625,0.1005859375,0.093505859375,0.08984375,0.09423828125
40960,28343.810311981528,27,32,0,4,12.5,-0.53125,7.0,0.092041015625,0.090576171875,0.081787109375,0.08544921875,0.094970703125,0.083740234375,0.09423828125,0.10986328125,0.08837890625,0.08642578125,0.092529296875
45056,121784.71090841672,29,59,0,4,6.779661016949152,-0.8135593220338984,13.75,0.089599609375,0.086669921875,0.08447265625,0.087646484375,0.099365234375,0.08642578125,0.08642578125,0.104248046875,0.093017578125,0.088623046875,0.093505859375
49152,34860.26835199372,32,319,0,4,1.2539184952978055,-0.9655172413793104,78.75,0.088623046875,0.08837890625,0.0849609375,0.08056640625,0.102783203125,0.08740234375,0.08203125,0.10693359375,0.091064453125,0.09521484375,0.092041015625
53248,80441.9177395657,34,171,0,4,2.3391812865497075,-0.935672514619883,41.75,0.09423828125,0.092041015625,0.084228515625,0.083740234375,0.09912109375,0.088623046875,0.0888671875,0.101806640625,0.093994140625,0.083740234375,0.089599609375
57344,31418.22616820601,37,1063,0,4,0.37629350893697083,-0.9896519285042333,264.75,0.0947265625,0.09912109375,0.078857421875,0.084716796875,0.10009765625,0.08544921875,0.087646484375,0.095703125,0.08984375,0.095703125,0.088134765625
61440,116763.25232955575,38,22,0,4,18.181818181818183,-0.5,4.5,0.090576171875,0.093994140625,0.084716796875,0.092529296875,0.100341796875,0.08203125,0.085205078125,0.099853515625,0.0927734375,0.090576171875,0.08740234375
65536,26851.16816737782,41,165,0,4,2.4242424242424243,-0.9333333333333333,40.25,0.092041015625,0.09033203125,0.080322265625,0.082275390625,0.104248046875,0.087158203125,0.091796875,0.092041015625,0.085693359375,0.091064453125,0.10302734375
69632,112189.41854465326,42,275,0,4,1.4545454545454546,-0.9600000000000001,67.75,0.091796875,0.10009765625,0.07763671875,0.087158203125,0.1005859375,0.091552734375,0.09814453125,0.09228515625,0.0771484375,0.087646484375,0.095947265625
73728,36542.6979970574,44,950,0,4,0.42105263157894735,-0.9936842105263158,236.5,0.09423828125,0.0869140625,0.08251953125,0.08544921875,0.10595703125,0.082275390625,0.08544921875,0.09814453125,0.09326171875,0.095458984375,0.09033203125
77824,40740.378161008055,47,203,0,4,1.9704433497536946,-0.9704433497536946,49.75,0.08251953125,0.096923828125,0.078125,0.09228515625,0.1025390625,0.08984375,0.095458984375,0.0908203125,0.097900390625,0.092041015625,0.08154296875
81920,69344.71769329804,49,225,0,4,1.7777777777777777,-0.9733333333333334,55.25,0.08447265625,0.111083984375,0.0771484375,0.079833984375,0.101806640625,0.090576171875,0.0908203125,0.096435546875,0.090087890625,0.0908203125,0.0869140625
86016,82474.26390034973,51,795,0,4,0.5031446540880503,-0.9924528301886792,197.75,0.086181640625,0.10986328125,0.06689453125,0.08203125,0.10888671875,0.10107421875,0.091064453125,0.091796875,0.08154296875,0.082763671875,0.097900390625
90112,22285.01621029953,53,197,0,4,2.030456852791878,-0.969543147208122,48.25,0.08544921875,0.1064453125,0.06689453125,0.0859375,0.10498046875,0.105224609375,0.092041015625,0.08349609375,0.084228515625,0.0859375,0.099365234375
94208,34503.563363495785,55,82,0,4,4.878048780487805,-0.926829268292683,19.5,0.082763671875,0.108642578125,0.066650390625,0.09130859375,0.108642578125,0.101318359375,0.087646484375,0.089111328125,0.08447265625,0.07958984375,0.099853515625
98304,211875.50957151878,56,91,0,4,4.395604395604396,-0.9340659340659341,21.75,0.072021484375,0.107421875,0.054931640625,0.081298828125,0.1181640625,0.099365234375,0.094482421875,0.08837890625,0.08544921875,0.100830078125,0.09765625
102400,183686.5876975127,58,23,0,4,17.391304347826086,-0.7391304347826086,4.75,0.076416015625,0.1103515625,0.068115234375,0.09130859375,0.116455078125,0.08447265625,0.08935546875,0.089111328125,0.08642578125,0.087646484375,0.100341796875
106496,90958.62883606486,62,70,0,4,5.714285714285714,-0.9142857142857143,16.5,0.07666015625,0.10888671875,0.068359375,0.07958984375,0.113037109375,0.08837890625,0.090087890625,0.09375,0.08349609375,0.08984375,0.10791015625
110592,154809.17198685676,64,76,0,4,5.263157894736842,-0.9210526315789473,18.0,0.074462890625,0.10888671875,0.059814453125,0.080810546875,0.111083984375,0.09033203125,0.09521484375,0.090576171875,0.089599609375,0.088134765625,0.111083984375
114688,82668.54503944208,66,11,0,4,36.36363636363637,-0.4545454545454544,1.75,0.06884765625,0.113525390625,0.0634765625,0.08251953125,0.10986328125,0.095458984375,0.094482421875,0.08544921875,0.08544921875,0.092041015625,0.10888671875
118784,281517.0125753163,67,23,0,4,17.391304347826086,-0.7391304347826086,4.75,0.066162109375,0.109619140625,0.059814453125,0.07958984375,0.107666015625,0.09912109375,0.09375,0.08056640625,0.0869140625,0.093505859375,0.123291015625
122880,77824.08107142463,69,43,0,4,9.30232558139535,-0.8604651162790697,9.75,0.07177734375,0.115966796875,0.060791015625,0.082275390625,0.09912109375,0.096923828125,0.095458984375,0.081787109375,0.08935546875,0.097900390625,0.108642578125
126976,38503.030547839575,70,330,0,4,1.2121212121212122,-0.9818181818181817,81.5,0.067626953125,0.11572265625,0.05615234375,0.076904296875,0.09619140625,0.107421875,0.09423828125,0.080810546875,0.091064453125,0.097900390625,0.115966796875
131072,158363.27544183715,71,113,0,4,3.5398230088495577,-0.9469026548672566,27.25,0.064697265625,0.1123046875,0.062744140625,0.077880859375,0.1064453125,0.102294921875,0.093017578125,0.07568359375,0.080078125,0.103515625,0.121337890625
135168,136828.5577441351,72,2368,0,4,0.16891891891891891,-0.9974662162162162,591.0,0.060791015625,0.119384765625,0.0615234375,0.079345703125,0.0966796875,0.096923828125,0.095947265625,0.083740234375,0.087646484375,0.106201171875,0.11181640625
139264,84429.45803917099,73,63,0,4,0.0,-0.9047619047619048,14.75,0.064453125,0.10888671875,0.06640625,0.078369140625,0.0966796875,0.096435546875,0.103515625,0.078125,0.0869140625,0.100341796875,0.119873046875
143360,464981.344128992,73,26,0,4,15.384615384615385,-0.7692307692307692,5.5,0.06494140625,0.1201171875,0.060791015625,0.068359375,0.093017578125,0.102294921875,0.1083984375,0.0869140625,0.0849609375,0.097900390625,0.1123046875
147456,33372.54409950525,75,674,0,4,0.5934718100890208,-0.9910979228486646,167.5,0.060546875,0.11669921875,0.064697265625,0.072265625,0.091064453125,0.10400390625,0.10791015625,0.08154296875,0.07958984375,0.103515625,0.1181640625
151552,126533.29906607403,76,274,0,4,1.4598540145985401,-0.978102189781022,67.5,0.0703125,0.105712890625,0.061279296875,0.076171875,0.093994140625,0.110595703125,0.109130859375,0.08154296875,0.07958984375,0.0927734375,0.118896484375
155648,506934.60395505046,76,40,0,4,10.0,-0.85,9.0,0.065673828125,0.119384765625,0.06103515625,0.0732421875,0.09423828125,0.1025390625,0.1025390625,0.081298828125,0.0888671875,0.098388671875,0.11279296875
159744,307694.723407968,77,468,0,4,0.8547008547008548,-0.9871794871794872,116.0,0.06103515625,0.131591796875,0.064208984375,0.07080078125,0.09814453125,0.0986328125,0.106689453125,0.073486328125,0.090576171875,0.095458984375,0.109375
163840,687065.7589716989,77,468,0,4,0.8547008547008548,-0.9871794871794872,116.0,0.06005859375,0.123291015625,0.0595703125,0.0732421875,0.091796875,0.104736328125,0.103759765625,0.077880859375,0.083251953125,0.095947265625,0.12646484375
167936,221597.03503276609,79,668,0,4,0.5988023952095809,-0.9910179640718564,166.0,0.06640625,0.126953125,0.0625,0.06591796875,0.1064453125,0.099853515625,0.103515625,0.07177734375,0.086181640625,0.091064453125,0.119384765625
172032,14543.148770211794,81,32,0,4,0.0,-0.8125,7.0,0.067626953125,0.123779296875,0.0654296875,0.068115234375,0.09814453125,0.095947265625,0.102294921875,0.07373046875,0.0830078125,0.094970703125,0.126953125
176128,72212.94882822737,82,1322,0,4,0.30257186081694404,-0.9954614220877459,329.5,0.056884765625,0.11865234375,0.060546875,0.075439453125,0.08935546875,0.10986328125,0.099609375,0.074951171875,0.097412109375,0.088623046875,0.128662109375
180224,452744.8803064106,82,936,0,4,0.4273504273504274,-0.9935897435897435,233.0,0.052734375,0.13525390625,0.05810546875,0.0751953125,0.098876953125,0.10693359375,0.10302734375,0.077880859375,0.083740234375,0.094482421875,0.11376953125
184320,162901.61128503922,83,737,0,4,0.5427408412483039,-0.9918588873812755,183.25,0.06591796875,0.12255859375,0.0576171875,0.07958984375,0.100830078125,0.10546875,0.1083984375,0.07275390625,0.087158203125,0.093505859375,0.106201171875
188416,543052.9715600304,83,86,0,4,4.651162790697675,-0.9302325581395349,20.5,0.056396484375,0.134765625,0.06201171875,0.0703125,0.101806640625,0.10107421875,0.10791015625,0.076904296875,0.09423828125,0.080322265625,0.1142578125
192512,57589.84303120019,84,42,0,4,0.0,-0.8571428571428571,9.5,0.0546875,0.128173828125,0.056640625,0.078125,0.100830078125,0.102783203125,0.104248046875,0.072998046875,0.091064453125,0.090576171875,0.119873046875
196608,438189.05854066013,84,45,0,4,8.88888888888889,-0.8666666666666667,10.25,0.053466796875,0.129150390625,0.052490234375,0.08203125,0.1044921875,0.108154296875,0.08935546875,0.07666015625,0.099853515625,0.087158203125,0.1171875
200704,318310.51002876903,85,186,0,4,2.1505376344086025,-0.9677419354838709,45.5,0.060546875,0.139404296875,0.05517578125,0.087158203125,0.101318359375,0.092529296875,0.093505859375,0.0673828125,0.09375,0.0947265625,0.114501953125
204800,136377.58466762945,86,4183,0,4,0.09562514941429597,-0.9985656227587857,1044.75,0.054931640625,0.131591796875,0.054931640625,0.0771484375,0.09326171875,0.101806640625,0.099609375,0.07275390625,0.101806640625,0.089599609375,0.12255859375
208896,48569.162344000404,87,26,0,4,15.384615384615385,-0.7692307692307692,5.5,0.0546875,0.123291015625,0.054931640625,0.078125,0.105224609375,0.103515625,0.0908203125,0.078369140625,0.0908203125,0.091796875,0.12841796875
212992,355933.79071273474,88,162,0,4,2.4691358024691357,-0.9629629629629629,39.5,0.058349609375,0.132568359375,0.05419921875,0.082763671875,0.096435546875,0.100341796875,0.0966796875,0.072509765625,0.09765625,0.092041015625,0.116455078125
217088,735141.7266725312,88,44,0,4,9.090909090909092,-0.8636363636363635,10.0,0.050048828125,0.128662109375,0.050537109375,0.0771484375,0.095458984375,0.104736328125,0.09423828125,0.0703125,0.108154296875,0.0927734375,0.1279296875
221184,327885.3015374087,89,183,0,4,2.185792349726776,-0.9672131147540982,44.75,0.052001953125,0.127197265625,0.0595703125,0.086181640625,0.086669921875,0.10693359375,0.09912109375,0.0771484375,0.109375,0.0830078125,0.11279296875
225280,249536.97273208943,90,5836,0,4,0.06854009595613435,-0.9989718985606579,1458.0,0.051025390625,0.13427734375,0.05615234375,0.078369140625,0.09375,0.094482421875,0.0966796875,0.079345703125,0.11328125,0.082275390625,0.120361328125
229376,629205.0308539459,90,4340,0,4,0.09216589861751152,-0.9986175115207374,1084.0,0.05126953125,0.134521484375,0.052734375,0.073486328125,0.09716796875,0.097900390625,0.10791015625,0.079833984375,0.10498046875,0.079833984375,0.120361328125
233472,111803.30292970315,91,1809,0,4,0.22111663902708678,-0.9966832504145937,451.25,0.046875,0.14111328125,0.05419921875,0.076904296875,0.089111328125,0.10498046875,0.09130859375,0.0791015625,0.10546875,0.082275390625,0.128662109375
237568,100796.92852162846,92,370,0,4,1.0810810810810811,-0.9837837837837838,91.5,0.044921875,0.127685546875,0.052490234375,0.07763671875,0.096923828125,0.09912109375,0.103759765625,0.08056640625,0.10205078125,0.08642578125,0.12841796875
241664,115177.78763289453,93,26,0,4,15.384615384615385,-0.7692307692307692,5.5,0.052734375,0.137451171875,0.0498046875,0.07861328125,0.098876953125,0.087646484375,0.1025390625,0.07568359375,0.10791015625,0.08056640625,0.128173828125
