Step,Performance,Game Manager Index,Best Route Energy,Curriculum Step,Target Route Energy,Efficiency,Improvement,Gap,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7,Action_8,Action_9,Action_10
4096,88534.85483907112,3,612,0,4,0.6535947712418301,-0.9150326797385621,152.0,0.09326171875,0.095947265625,0.094970703125,0.0869140625,0.085693359375,0.087158203125,0.08447265625,0.0859375,0.1005859375,0.091552734375,0.093505859375
8192,17436.452321110864,5,209,0,4,1.9138755980861244,-0.9330143540669856,51.25,0.087158203125,0.0947265625,0.095458984375,0.089111328125,0.07958984375,0.094970703125,0.09228515625,0.098388671875,0.0908203125,0.08349609375,0.093994140625
12288,123377.49897860708,6,56,0,4,7.142857142857142,-0.75,13.0,0.092041015625,0.09228515625,0.09423828125,0.09228515625,0.08056640625,0.0966796875,0.09619140625,0.086181640625,0.08740234375,0.08447265625,0.09765625
16384,208600.86685163667,8,100,0,4,4.0,-0.86,24.0,0.080078125,0.08837890625,0.09765625,0.093994140625,0.080078125,0.093017578125,0.094970703125,0.093994140625,0.09814453125,0.0869140625,0.0927734375
20480,93187.89646877594,10,193,0,4,2.072538860103627,-0.927461139896373,47.25,0.085693359375,0.0859375,0.098876953125,0.08544921875,0.08642578125,0.09521484375,0.091552734375,0.09228515625,0.100341796875,0.089111328125,0.089111328125
24576,44182.8645850751,13,162,0,4,2.4691358024691357,-0.9135802469135802,39.5,0.08447265625,0.093994140625,0.10546875,0.0986328125,0.08251953125,0.09326171875,0.087646484375,0.088623046875,0.093017578125,0.080810546875,0.091552734375
28672,14264.605898428603,15,93,0,4,0.0,-0.8494623655913979,22.25,0.084716796875,0.092041015625,0.1044921875,0.08935546875,0.083251953125,0.10205078125,0.089111328125,0.078857421875,0.093017578125,0.0908203125,0.09228515625
32768,41860.26392402676,16,351,0,4,1.1396011396011396,-0.9601139601139601,86.75,0.085205078125,0.08984375,0.102783203125,0.08447265625,0.087646484375,0.095703125,0.08642578125,0.079833984375,0.09375,0.104248046875,0.090087890625
36864,200422.22386087396,17,68,0,4,5.88235294117647,-0.7941176470588235,16.0,0.08935546875,0.087158203125,0.115234375,0.09228515625,0.08154296875,0.100830078125,0.08154296875,0.083251953125,0.083251953125,0.098876953125,0.086669921875
40960,84909.08921239791,19,338,0,4,1.183431952662722,-0.9585798816568047,83.5,0.0791015625,0.088134765625,0.103271484375,0.089599609375,0.092041015625,0.088134765625,0.07958984375,0.092529296875,0.0927734375,0.107421875,0.08740234375
45056,67480.97876955033,22,2199,0,4,0.18190086402910413,-0.9936334697589814,548.75,0.090087890625,0.105224609375,0.094482421875,0.079345703125,0.08349609375,0.090576171875,0.086669921875,0.093994140625,0.086181640625,0.101806640625,0.088134765625
49152,73072.92254364726,24,24,0,4,16.666666666666664,-0.4166666666666667,5.0,0.082763671875,0.08740234375,0.104248046875,0.084228515625,0.0859375,0.097412109375,0.0859375,0.09130859375,0.098876953125,0.09423828125,0.087646484375
53248,50894.0251908185,27,1504,0,4,0.26595744680851063,-0.9906914893617021,375.0,0.083984375,0.08984375,0.094970703125,0.08447265625,0.07958984375,0.0966796875,0.0908203125,0.095458984375,0.0947265625,0.105224609375,0.084228515625
57344,17341.458779321336,29,27,0,4,0.0,-0.4814814814814815,5.75,0.083984375,0.095458984375,0.10107421875,0.082275390625,0.0751953125,0.090087890625,0.086181640625,0.09521484375,0.103271484375,0.113037109375,0.07421875
61440,230376.29717929248,30,32,0,4,12.5,-0.5625,7.0,0.077392578125,0.084228515625,0.10791015625,0.081298828125,0.076171875,0.101318359375,0.086669921875,0.097900390625,0.092529296875,0.106201171875,0.08837890625
65536,4200.553777057042,33,29,0,4,13.793103448275861,-0.6206896551724138,6.25,0.07275390625,0.093505859375,0.1123046875,0.0771484375,0.0771484375,0.091064453125,0.0791015625,0.101806640625,0.09765625,0.113525390625,0.083984375
